timestring,pH,Temperature,PAR,LightOut,Actuators
date,,°C,µmol/m²/s,%,
29.04.2024 09:52:57.290,7.41,25.7,529,50,7
29.04.2024 09:53:01.157,7.40,25.6,516,50,7
29.04.2024 09:53:27.855,7.42,25.7,531,50,7
29.04.2024 09:53:47.572,7.42,25.7,546,50,7
29.04.2024 09:53:50.220,7.42,25.6,567,50,7
29.04.2024 09:53:55.105,7.43,25.7,586,50,7
29.04.2024 09:53:57.822,7.42,25.7,603,50,7
29.04.2024 09:54:00.855,7.43,25.7,629,50,7
29.04.2024 09:54:02.437,7.43,25.7,660,50,7
29.04.2024 09:54:03.987,7.43,25.7,691,50,7
29.04.2024 09:54:05.654,7.43,25.7,716,50,7
29.04.2024 09:54:08.138,7.43,25.7,736,50,7
29.04.2024 09:54:09.954,7.43,25.7,753,50,7
29.04.2024 09:54:11.605,7.42,25.6,699,50,7
29.04.2024 09:54:12.788,7.43,25.7,634,50,7
29.04.2024 09:54:14.380,7.44,25.7,591,50,7
29.04.2024 09:54:15.770,7.43,25.7,571,50,7
29.04.2024 09:54:17.654,7.43,25.7,547,50,7
29.04.2024 09:54:20.360,7.44,25.7,530,50,7
29.04.2024 09:54:25.703,7.44,25.7,518,50,7
29.04.2024 09:55:42.801,7.46,25.7,534,50,7
29.04.2024 09:55:45.335,7.46,25.7,553,50,7
29.04.2024 09:56:05.382,7.47,25.7,570,50,7
29.04.2024 09:56:07.233,7.48,25.7,592,50,7
29.04.2024 09:56:13.467,7.48,25.7,575,50,7
29.04.2024 09:56:20.299,7.48,25.7,593,50,7
29.04.2024 09:56:24.717,7.47,25.7,616,50,7
29.04.2024 09:56:26.233,7.49,25.7,661,50,7
29.04.2024 09:56:27.499,7.48,25.7,723,50,7
29.04.2024 09:56:28.634,7.47,25.7,782,50,7
29.04.2024 09:56:29.898,7.48,25.7,836,50,7
29.04.2024 09:56:31.198,7.49,25.7,880,50,7
29.04.2024 09:56:32.549,7.49,25.7,927,50,7
29.04.2024 09:56:33.799,7.49,25.7,985,50,7
29.04.2024 09:56:35.132,7.48,25.7,1030,50,7
29.04.2024 09:56:38.365,7.49,25.7,1001,50,7
29.04.2024 09:56:41.947,7.49,25.7,1021,50,7
29.04.2024 09:56:44.398,7.48,25.7,972,50,7
29.04.2024 09:56:45.664,7.48,25.7,900,50,7
29.04.2024 09:56:46.815,7.48,25.7,831,50,7
29.04.2024 09:56:48.820,7.50,25.7,768,50,7
29.04.2024 09:56:49.298,7.49,25.7,716,50,7
29.04.2024 09:56:50.615,7.48,25.7,689,50,7
29.04.2024 09:56:55.848,7.49,25.7,687,50,15
29.04.2024 09:57:01.398,7.50,25.7,702,50,15
29.04.2024 09:57:03.398,7.49,25.7,729,50,15
29.04.2024 09:57:04.980,7.50,25.7,749,50,15
29.04.2024 09:57:07.447,7.50,25.8,714,50,15
29.04.2024 09:57:08.831,7.49,25.7,688,50,15
29.04.2024 09:57:10.530,7.50,25.7,748,50,15
29.04.2024 09:57:11.747,7.49,25.7,832,50,15
29.04.2024 09:57:12.881,7.50,25.7,887,50,15
29.04.2024 09:57:15.131,7.49,25.7,844,50,15
29.04.2024 09:57:16.480,7.50,25.7,805,50,15
29.04.2024 09:57:18.964,7.50,25.7,783,50,15
29.04.2024 09:57:21.790,7.50,25.7,767,50,15
29.04.2024 09:57:24.796,7.50,25.7,793,50,15
29.04.2024 09:57:27.463,7.51,25.8,817,50,15
29.04.2024 09:57:29.780,7.50,25.7,841,50,15
29.04.2024 09:57:31.980,7.51,25.8,801,50,15
29.04.2024 09:57:33.296,7.51,25.7,746,50,15
29.04.2024 09:57:34.513,7.51,25.8,699,50,15
29.04.2024 09:57:35.996,7.51,25.8,670,50,15
29.04.2024 09:57:37.829,7.50,25.7,649,50,15
29.04.2024 09:57:42.380,7.52,25.8,628,50,15
29.04.2024 09:57:43.963,7.51,25.7,596,50,15
29.04.2024 09:57:45.645,7.52,25.8,575,50,15
29.04.2024 09:57:47.878,7.52,25.8,557,50,15
29.04.2024 09:57:53.729,7.52,25.8,543,50,15
29.04.2024 09:57:58.362,7.53,25.8,529,50,15
29.04.2024 09:58:04.578,7.52,25.8,516,50,15
29.04.2024 09:58:41.311,7.52,25.8,503,50,15
29.04.2024 09:58:53.900,7.52,26.0,496,50,15
29.04.2024 09:59:13.825,7.48,26.0,513,50,15
29.04.2024 09:59:16.920,7.47,25.9,532,50,15
29.04.2024 09:59:22.158,7.47,26.0,515,50,15
29.04.2024 09:59:41.757,7.43,25.9,503,50,15
29.04.2024 09:59:55.223,7.41,26.0,499,50,7
29.04.2024 10:00:08.957,7.39,26.0,512,50,7
29.04.2024 10:00:20.589,7.39,26.0,527,50,7
29.04.2024 10:00:25.230,7.38,26.0,540,50,7
29.04.2024 10:00:31.273,7.38,26.0,557,50,7
29.04.2024 10:00:34.857,7.37,25.9,582,50,7
29.04.2024 10:00:36.473,7.37,26.0,613,50,7
29.04.2024 10:00:40.550,7.36,26.0,584,50,7
29.04.2024 10:00:41.789,7.36,25.9,564,50,7
29.04.2024 10:00:44.638,7.36,26.0,613,50,7
29.04.2024 10:00:45.905,7.36,25.9,686,50,7
29.04.2024 10:00:47.390,7.37,26.0,761,50,7
29.04.2024 10:00:48.289,7.35,26.0,809,50,7
29.04.2024 10:00:51.822,7.36,26.0,785,50,7
29.04.2024 10:00:53.755,7.37,26.0,763,50,7
29.04.2024 10:00:58.404,7.37,26.0,725,50,7
29.04.2024 10:00:59.706,7.35,26.0,682,50,7
29.04.2024 10:01:01.550,7.35,25.9,632,50,7
29.04.2024 10:01:02.371,7.36,26.0,582,50,7
29.04.2024 10:01:03.687,7.36,26.0,539,50,7
29.04.2024 10:01:05.171,7.35,26.0,511,50,7
29.04.2024 10:01:07.706,7.35,25.9,497,50,7
29.04.2024 10:01:16.380,7.34,26.0,481,50,7
29.04.2024 10:01:19.437,7.35,26.0,466,50,7
29.04.2024 10:01:23.788,7.34,26.0,452,50,7
29.04.2024 10:01:35.904,7.33,26.0,439,50,7
29.04.2024 10:01:59.519,7.34,26.0,425,50,7
29.04.2024 10:02:18.785,7.34,26.0,412,50,7
29.04.2024 10:02:38.217,7.35,26.0,426,50,7
29.04.2024 10:02:42.351,7.35,26.0,411,50,7
29.04.2024 10:03:07.266,7.36,26.0,400,50,7
29.04.2024 10:03:56.898,7.37,26.0,385,50,7
29.04.2024 10:04:09.996,7.37,26.0,372,50,7
29.04.2024 10:04:53.878,7.37,26.0,359,50,7
29.04.2024 10:06:32.176,7.40,26.0,372,50,7
29.04.2024 10:06:39.590,7.40,26.0,392,50,7
29.04.2024 10:06:44.420,7.41,26.0,375,50,7
29.04.2024 10:06:54.140,7.41,26.0,362,50,7
29.04.2024 10:07:08.839,7.40,26.0,349,50,7
29.04.2024 10:08:06.605,7.43,26.0,336,50,7
29.04.2024 10:09:22.634,7.45,26.0,324,50,7
29.04.2024 10:11:35.562,7.49,25.9,315,50,15
29.04.2024 10:13:17.590,7.51,25.7,321,50,15
29.04.2024 10:13:22.992,7.52,25.9,321,50,15
29.04.2024 10:14:28.805,7.40,25.8,329,50,7
29.04.2024 10:15:34.769,7.35,25.8,341,50,7
29.04.2024 10:16:22.584,7.32,25.8,352,50,7
29.04.2024 10:16:59.330,7.33,25.8,364,50,7
29.04.2024 10:17:51.247,7.36,25.8,376,50,7
29.04.2024 10:18:41.163,7.35,25.7,387,50,7
29.04.2024 10:19:20.861,7.36,25.8,399,50,7
29.04.2024 10:19:59.142,7.38,25.7,412,50,7
29.04.2024 10:21:43.905,7.40,25.7,423,50,7
29.04.2024 10:22:17.987,7.41,25.7,434,50,7
29.04.2024 10:24:34.848,7.47,25.7,445,50,7
29.04.2024 10:25:18.713,7.48,25.8,456,50,7
29.04.2024 10:25:45.620,7.48,25.7,469,50,7
29.04.2024 10:25:56.812,7.49,25.7,477,50,15
29.04.2024 10:26:22.493,7.51,25.8,489,50,15
29.04.2024 10:26:41.710,7.50,25.7,502,50,15
29.04.2024 10:26:45.292,7.50,25.7,527,50,15
29.04.2024 10:26:46.960,7.50,25.7,552,50,15
29.04.2024 10:26:51.460,7.52,25.8,534,50,15
29.04.2024 10:26:58.759,7.51,25.8,547,50,15
29.04.2024 10:27:19.592,7.53,25.8,564,50,15
29.04.2024 10:27:24.242,7.52,25.8,634,50,15
29.04.2024 10:27:25.459,7.53,25.8,697,50,15
29.04.2024 10:27:28.174,7.53,25.8,645,50,15
29.04.2024 10:27:29.342,7.53,25.8,600,50,15
29.04.2024 10:27:30.891,7.53,25.8,574,50,15
29.04.2024 10:27:34.374,7.53,25.8,552,50,15
29.04.2024 10:27:36.858,7.53,25.8,535,50,15
29.04.2024 10:27:46.823,7.52,25.8,519,50,15
29.04.2024 10:27:57.640,7.51,25.9,507,50,15
29.04.2024 10:28:35.539,7.44,25.9,519,50,15
29.04.2024 10:28:38.890,7.44,25.9,541,50,15
29.04.2024 10:28:46.550,7.42,25.9,530,50,15
29.04.2024 10:28:53.838,7.41,26.0,522,50,7
29.04.2024 10:29:11.105,7.39,25.9,536,50,7
29.04.2024 10:29:15.690,7.38,26.0,550,50,7
29.04.2024 10:29:19.530,7.38,25.9,568,50,7
29.04.2024 10:29:33.135,7.36,25.9,582,50,7
29.04.2024 10:29:35.552,7.37,26.0,606,50,7
29.04.2024 10:29:43.385,7.36,26.0,592,50,7
29.04.2024 10:29:46.137,7.37,26.0,616,50,7
29.04.2024 10:29:47.918,7.36,25.9,634,50,7
29.04.2024 10:29:54.536,7.36,26.0,660,50,7
29.04.2024 10:29:56.653,7.35,25.9,674,50,7
29.04.2024 10:30:00.936,7.35,25.9,694,50,7
29.04.2024 10:30:05.201,7.36,26.0,710,50,7
29.04.2024 10:30:09.786,7.35,26.0,673,50,7
29.04.2024 10:30:11.234,7.35,26.0,641,50,7
29.04.2024 10:30:12.901,7.34,25.9,622,50,7
29.04.2024 10:30:17.618,7.34,25.9,590,50,7
29.04.2024 10:30:19.118,7.35,26.0,565,50,7
29.04.2024 10:30:22.201,7.34,26.0,552,50,7
29.04.2024 10:30:47.200,7.33,26.0,568,50,7
29.04.2024 10:30:53.150,7.33,26.0,582,50,7
29.04.2024 10:31:01.967,7.34,26.0,600,50,7
29.04.2024 10:31:04.516,7.34,26.0,619,50,7
29.04.2024 10:31:07.450,7.33,25.9,633,50,7
29.04.2024 10:31:11.320,7.35,26.0,652,50,7
29.04.2024 10:31:13.549,7.34,26.0,673,50,7
29.04.2024 10:31:15.499,7.35,26.0,698,50,7
29.04.2024 10:31:17.315,7.34,26.0,728,50,7
29.04.2024 10:31:19.834,7.34,25.9,743,50,7
29.04.2024 10:31:24.464,7.35,26.0,703,50,7
29.04.2024 10:31:25.931,7.35,26.0,666,50,7
29.04.2024 10:31:27.615,7.34,26.0,645,50,7
29.04.2024 10:31:33.150,7.34,26.0,662,50,7
29.04.2024 10:31:38.964,7.35,26.0,691,50,7
29.04.2024 10:31:40.464,7.35,26.0,724,50,7
29.04.2024 10:31:43.763,7.35,26.0,683,50,7
29.04.2024 10:31:45.181,7.36,26.0,643,50,7
29.04.2024 10:31:46.615,7.36,26.0,605,50,7
29.04.2024 10:31:48.131,7.35,26.0,578,50,7
29.04.2024 10:31:54.730,7.37,26.0,565,50,7
29.04.2024 10:32:06.596,7.37,26.0,553,50,7
29.04.2024 10:32:18.946,7.37,26.0,576,50,7
29.04.2024 10:32:20.697,7.37,26.0,596,50,7
29.04.2024 10:32:27.163,7.37,26.0,579,50,7
29.04.2024 10:32:29.628,7.37,26.0,558,50,7
29.04.2024 10:32:32.145,7.36,26.0,543,50,7
29.04.2024 10:32:59.961,7.36,26.0,560,50,7
29.04.2024 10:33:02.610,7.36,26.0,587,50,7
29.04.2024 10:33:03.561,7.36,26.0,619,50,7
29.04.2024 10:33:05.278,7.37,26.0,641,50,7
29.04.2024 10:33:09.911,7.36,26.0,663,50,7
29.04.2024 10:33:14.177,7.36,26.0,640,50,7
29.04.2024 10:33:18.510,7.36,26.0,623,50,7
29.04.2024 10:33:21.278,7.37,26.0,607,50,7
29.04.2024 10:33:37.100,7.37,26.0,626,50,7
29.04.2024 10:33:43.792,7.37,26.0,609,50,7
29.04.2024 10:33:55.342,7.37,26.0,625,50,7
29.04.2024 10:33:58.420,7.38,26.0,645,50,7
29.04.2024 10:34:00.176,7.38,26.0,668,50,7
29.04.2024 10:34:01.976,7.38,26.0,695,50,7
29.04.2024 10:34:03.408,7.39,26.1,729,50,7
29.04.2024 10:34:04.859,7.39,26.1,771,50,7
29.04.2024 10:34:06.358,7.39,26.1,806,50,7
29.04.2024 10:34:07.858,7.39,26.1,837,50,7
29.04.2024 10:34:10.259,7.38,26.0,795,50,7
29.04.2024 10:34:11.542,7.38,26.0,749,50,7
29.04.2024 10:34:13.750,7.38,26.0,726,50,7
29.04.2024 10:34:14.825,7.39,26.0,702,50,7
29.04.2024 10:34:19.592,7.38,26.0,724,50,7
29.04.2024 10:34:23.908,7.40,26.1,694,50,7
29.04.2024 10:34:25.525,7.39,26.0,669,50,7
29.04.2024 10:34:34.691,7.39,26.0,710,50,7
29.04.2024 10:34:35.973,7.39,26.0,748,50,7
29.04.2024 10:34:40.924,7.40,26.1,782,50,7
29.04.2024 10:34:42.390,7.41,26.1,809,50,7
29.04.2024 10:34:45.910,7.40,26.0,790,50,7
29.04.2024 10:34:48.190,7.40,26.0,759,50,7
29.04.2024 10:34:51.658,7.41,26.1,800,50,7
29.04.2024 10:34:52.940,7.41,26.1,832,50,7
29.04.2024 10:34:55.523,7.40,26.0,802,50,7
29.04.2024 10:34:57.805,7.40,26.1,842,50,7
29.04.2024 10:34:59.125,7.40,26.0,885,50,7
29.04.2024 10:35:02.709,7.41,26.1,851,50,7
29.04.2024 10:35:04.325,7.41,26.1,827,50,7
29.04.2024 10:35:06.730,7.40,26.0,795,50,7
29.04.2024 10:35:07.690,7.41,26.1,780,50,7
29.04.2024 10:35:09.338,7.41,26.1,811,50,7
29.04.2024 10:35:10.855,7.41,26.1,842,50,7
29.04.2024 10:35:13.339,7.41,26.0,871,50,7
29.04.2024 10:35:14.707,7.41,26.0,925,50,7
29.04.2024 10:35:15.923,7.41,26.1,993,50,7
29.04.2024 10:35:17.190,7.42,26.1,1051,50,7
29.04.2024 10:35:20.140,7.41,26.1,976,50,7
29.04.2024 10:35:21.223,7.42,26.1,878,50,7
29.04.2024 10:35:22.388,7.42,26.1,798,50,7
29.04.2024 10:35:23.605,7.41,26.0,759,50,7
29.04.2024 10:35:27.789,7.42,26.1,729,50,7
29.04.2024 10:35:29.438,7.41,26.0,709,50,7
29.04.2024 10:35:32.921,7.42,26.1,734,50,7
29.04.2024 10:35:34.490,7.42,26.1,761,50,7
29.04.2024 10:35:38.121,7.41,26.0,748,50,7
29.04.2024 10:35:43.654,7.42,26.1,771,50,7
29.04.2024 10:35:45.989,7.43,26.1,728,50,7
29.04.2024 10:35:47.338,7.42,26.1,691,50,7
29.04.2024 10:35:49.121,7.42,26.1,676,50,7
29.04.2024 10:35:51.821,7.43,26.1,690,50,7
29.04.2024 10:35:55.237,7.43,26.1,668,50,7
29.04.2024 10:35:57.338,7.43,26.1,645,50,7
29.04.2024 10:35:58.954,7.43,26.1,623,50,7
29.04.2024 10:36:04.553,7.43,26.1,649,50,7
29.04.2024 10:36:06.157,7.44,26.1,680,50,7
29.04.2024 10:36:07.904,7.43,26.1,700,50,7
29.04.2024 10:36:10.369,7.43,26.1,668,50,7
29.04.2024 10:36:11.904,7.43,26.1,641,50,7
29.04.2024 10:36:21.871,7.44,26.1,617,50,7
29.04.2024 10:36:28.300,7.44,26.1,646,50,7
29.04.2024 10:36:29.586,7.44,26.1,681,50,7
29.04.2024 10:36:30.920,7.44,26.1,710,50,7
29.04.2024 10:36:32.720,7.43,26.1,754,50,7
29.04.2024 10:36:33.953,7.44,26.1,805,50,7
29.04.2024 10:36:35.835,7.43,26.1,837,50,7
29.04.2024 10:36:37.520,7.45,26.1,934,50,7
29.04.2024 10:36:38.170,7.44,26.1,1056,50,7
29.04.2024 10:36:39.286,7.43,26.1,1162,50,7
29.04.2024 10:36:40.470,7.45,26.1,1223,50,7
29.04.2024 10:36:41.903,7.45,26.1,1248,50,7
29.04.2024 10:36:48.571,7.44,26.1,1214,50,7
29.04.2024 10:36:50.519,7.45,26.1,1185,50,7
29.04.2024 10:36:52.436,7.45,26.1,1170,50,7
29.04.2024 10:36:55.487,7.44,26.1,1198,50,7
29.04.2024 10:37:01.585,7.45,26.1,1135,50,7
29.04.2024 10:37:02.818,7.44,26.1,1051,50,7
29.04.2024 10:37:03.920,7.45,26.1,959,50,7
29.04.2024 10:37:05.350,7.44,26.1,863,50,7
29.04.2024 10:37:06.186,7.45,26.1,780,50,7
29.04.2024 10:37:07.417,7.45,26.2,732,50,7
29.04.2024 10:37:08.934,7.45,26.1,713,50,7
29.04.2024 10:37:10.967,7.46,26.2,743,50,7
29.04.2024 10:37:12.535,7.46,26.2,763,50,7
29.04.2024 10:37:15.300,7.45,26.1,816,50,7
29.04.2024 10:37:16.201,7.46,26.2,892,50,7
29.04.2024 10:37:17.418,7.45,26.1,931,50,7
29.04.2024 10:37:18.951,7.46,26.1,873,50,7
29.04.2024 10:37:20.267,7.45,26.1,844,50,7
29.04.2024 10:37:22.384,7.45,26.1,803,50,7
29.04.2024 10:37:23.667,7.47,26.2,750,50,7
29.04.2024 10:37:24.967,7.46,26.1,716,50,7
29.04.2024 10:37:28.184,7.46,26.1,735,50,7
29.04.2024 10:37:29.819,7.47,26.2,768,50,7
29.04.2024 10:37:31.334,7.46,26.1,792,50,7
29.04.2024 10:37:32.934,7.47,26.2,832,50,7
29.04.2024 10:37:34.351,7.46,26.1,865,50,7
29.04.2024 10:37:36.201,7.46,26.1,795,50,7
29.04.2024 10:37:37.334,7.46,26.2,727,50,7
29.04.2024 10:37:39.950,7.46,26.2,772,50,7
29.04.2024 10:37:42.967,7.47,26.2,729,50,7
29.04.2024 10:37:46.183,7.48,26.2,776,50,7
29.04.2024 10:37:47.516,7.47,26.2,806,50,7
29.04.2024 10:37:49.660,7.48,26.2,836,50,7
29.04.2024 10:37:53.434,7.48,26.2,816,50,7
29.04.2024 10:37:55.183,7.48,26.2,893,50,7
29.04.2024 10:37:56.266,7.47,26.1,1008,50,7
29.04.2024 10:37:57.400,7.48,26.2,1091,50,7
29.04.2024 10:37:58.717,7.48,26.2,1116,50,7
29.04.2024 10:38:01.365,7.48,26.2,1145,50,7
29.04.2024 10:38:03.165,7.47,26.2,1164,50,7
29.04.2024 10:38:07.660,7.47,26.2,1126,50,7
29.04.2024 10:38:10.650,7.48,26.2,1164,50,7
29.04.2024 10:38:13.332,7.48,26.2,1132,50,7
29.04.2024 10:38:15.964,7.49,26.2,1177,50,7
29.04.2024 10:38:17.315,7.48,26.2,1204,50,7
29.04.2024 10:38:23.165,7.48,26.2,1219,50,7
29.04.2024 10:38:25.447,7.49,26.2,1162,50,7
29.04.2024 10:38:26.697,7.48,26.2,1097,50,7
29.04.2024 10:38:27.884,7.49,26.2,1044,50,7
29.04.2024 10:38:29.282,7.49,26.2,1016,50,7
29.04.2024 10:38:30.832,7.48,26.2,946,50,7
29.04.2024 10:38:32.160,7.49,26.2,861,50,7
29.04.2024 10:38:33.115,7.49,26.2,768,50,15
29.04.2024 10:38:34.266,7.50,26.2,703,50,15
29.04.2024 10:38:35.530,7.48,26.2,663,50,15
29.04.2024 10:38:43.463,7.50,26.3,690,50,15
29.04.2024 10:38:45.497,7.49,26.2,718,50,15
29.04.2024 10:38:46.997,7.49,26.2,777,50,15
29.04.2024 10:38:48.115,7.50,26.3,859,50,15
29.04.2024 10:38:49.315,7.49,26.2,920,50,15
29.04.2024 10:38:51.697,7.50,26.3,847,50,15
29.04.2024 10:38:52.848,7.50,26.3,764,50,15
29.04.2024 10:38:54.300,7.50,26.2,697,50,15
29.04.2024 10:38:55.364,7.51,26.3,668,50,15
29.04.2024 10:39:02.180,7.51,26.3,690,50,15
29.04.2024 10:39:04.790,7.50,26.3,713,50,15
29.04.2024 10:39:06.914,7.51,26.4,689,50,15
29.04.2024 10:39:11.263,7.51,26.3,712,50,15
29.04.2024 10:39:12.930,7.51,26.4,748,50,15
29.04.2024 10:39:14.197,7.50,26.4,808,50,15
29.04.2024 10:39:15.364,7.50,26.4,869,50,15
29.04.2024 10:39:16.630,7.50,26.3,916,50,15
29.04.2024 10:39:18.232,7.50,26.4,940,50,15
29.04.2024 10:39:22.230,7.52,26.4,903,50,15
29.04.2024 10:39:25.246,7.52,26.5,998,50,15
29.04.2024 10:39:26.430,7.51,26.4,1102,50,15
29.04.2024 10:39:27.529,7.52,26.5,1154,50,15
29.04.2024 10:39:32.397,7.52,26.5,1101,50,15
29.04.2024 10:39:33.595,7.51,26.4,1028,50,15
29.04.2024 10:39:34.881,7.52,26.4,972,50,15
29.04.2024 10:39:36.163,7.51,26.4,914,50,15
29.04.2024 10:39:37.430,7.51,26.4,863,50,15
29.04.2024 10:39:38.763,7.51,26.4,812,50,15
29.04.2024 10:39:40.780,7.51,26.4,793,50,15
29.04.2024 10:39:45.644,7.51,26.5,843,50,15
29.04.2024 10:39:46.946,7.51,26.4,908,50,15
29.04.2024 10:39:48.950,7.52,26.4,974,50,15
29.04.2024 10:39:49.278,7.51,26.4,1022,50,15
29.04.2024 10:39:50.961,7.53,26.5,1052,50,15
29.04.2024 10:39:52.878,7.52,26.5,1092,50,15
29.04.2024 10:39:54.177,7.53,26.5,1136,50,15
29.04.2024 10:39:57.461,7.52,26.5,1050,50,15
29.04.2024 10:39:58.562,7.53,26.5,935,50,15
29.04.2024 10:39:59.661,7.52,26.5,833,50,15
29.04.2024 10:40:00.845,7.53,26.5,795,50,15
29.04.2024 10:40:04.710,7.53,26.5,812,50,15
29.04.2024 10:40:06.611,7.53,26.5,850,50,15
29.04.2024 10:40:08.760,7.53,26.5,891,50,15
29.04.2024 10:40:09.543,7.53,26.5,911,50,15
29.04.2024 10:40:11.546,7.53,26.5,874,50,15
29.04.2024 10:40:12.944,7.53,26.5,843,50,15
29.04.2024 10:40:14.528,7.52,26.4,812,50,15
29.04.2024 10:40:16.161,7.52,26.5,792,50,15
29.04.2024 10:40:22.496,7.52,26.5,822,50,15
29.04.2024 10:40:23.977,7.51,26.5,866,50,15
29.04.2024 10:40:25.276,7.52,26.5,929,50,15
29.04.2024 10:40:26.427,7.51,26.5,1002,50,15
29.04.2024 10:40:27.609,7.52,26.5,1056,50,15
29.04.2024 10:40:29.826,7.51,26.5,995,50,15
29.04.2024 10:40:31.430,7.50,26.5,954,50,15
29.04.2024 10:40:35.410,7.50,26.5,981,50,15
29.04.2024 10:40:37.430,7.50,26.5,1012,50,15
29.04.2024 10:40:40.378,7.51,26.5,965,50,15
29.04.2024 10:40:41.644,7.50,26.5,919,50,15
29.04.2024 10:40:43.109,7.49,26.5,908,50,15
29.04.2024 10:40:44.660,7.49,26.5,950,50,15
29.04.2024 10:40:46.125,7.50,26.5,978,50,15
29.04.2024 10:40:48.875,7.49,26.5,944,50,15
29.04.2024 10:40:51.141,7.49,26.5,1017,50,15
29.04.2024 10:40:52.292,7.49,26.6,1110,50,15
29.04.2024 10:40:53.443,7.48,26.5,1149,50,15
29.04.2024 10:40:55.210,7.48,26.6,1093,50,15
29.04.2024 10:40:56.411,7.47,26.5,1010,50,15
29.04.2024 10:40:57.594,7.47,26.5,948,50,15
29.04.2024 10:40:58.926,7.48,26.5,911,50,15
29.04.2024 10:41:01.625,7.46,26.5,947,50,15
29.04.2024 10:41:02.976,7.46,26.5,1000,50,15
29.04.2024 10:41:04.176,7.47,26.6,1060,50,15
29.04.2024 10:41:05.492,7.47,26.6,1099,50,15
29.04.2024 10:41:06.908,7.47,26.6,1141,50,15
29.04.2024 10:41:08.259,7.46,26.5,1195,50,15
29.04.2024 10:41:09.575,7.45,26.5,1226,50,15
29.04.2024 10:41:13.742,7.44,26.5,1187,50,15
29.04.2024 10:41:15.259,7.45,26.5,1163,50,15
29.04.2024 10:41:17.492,7.44,26.5,1122,50,15
29.04.2024 10:41:18.775,7.44,26.5,1073,50,15
29.04.2024 10:41:20.174,7.44,26.6,1040,50,15
29.04.2024 10:41:22.974,7.44,26.6,1074,50,15
29.04.2024 10:41:24.757,7.44,26.6,1094,50,15
29.04.2024 10:41:26.891,7.42,26.5,1128,50,15
29.04.2024 10:41:28.257,7.42,26.5,1172,50,15
29.04.2024 10:41:29.674,7.43,26.6,1198,50,15
29.04.2024 10:41:35.674,7.41,26.5,1229,50,15
29.04.2024 10:41:38.289,7.40,26.5,1239,50,7
29.04.2024 10:41:46.525,7.40,26.6,1221,50,7
29.04.2024 10:41:48.707,7.39,26.6,1182,50,7
29.04.2024 10:41:50.730,7.40,26.6,1137,50,7
29.04.2024 10:41:51.423,7.39,26.6,1099,50,7
29.04.2024 10:41:53.550,7.39,26.6,1062,50,7
29.04.2024 10:41:54.540,7.39,26.6,1036,50,7
29.04.2024 10:41:56.273,7.39,26.6,1004,50,7
29.04.2024 10:41:57.622,7.38,26.6,953,50,7
29.04.2024 10:41:58.857,7.38,26.6,927,50,7
29.04.2024 10:42:00.805,7.38,26.6,968,50,7
29.04.2024 10:42:02.173,7.39,26.6,1011,50,7
29.04.2024 10:42:03.539,7.38,26.6,1045,50,7
29.04.2024 10:42:05.122,7.38,26.6,1078,50,7
29.04.2024 10:42:07.973,7.37,26.6,1061,50,7
29.04.2024 10:42:11.157,7.38,26.6,1088,50,7
29.04.2024 10:42:14.230,7.38,26.6,1052,50,7
29.04.2024 10:42:15.872,7.37,26.6,1025,50,7
29.04.2024 10:42:17.438,7.38,26.6,995,50,7
29.04.2024 10:42:19.230,7.37,26.6,970,50,7
29.04.2024 10:42:25.671,7.37,26.6,996,50,7
29.04.2024 10:42:27.489,7.36,26.6,1029,50,7
29.04.2024 10:42:28.989,7.37,26.7,1064,50,7
29.04.2024 10:42:30.688,7.37,26.7,1090,50,7
29.04.2024 10:42:32.454,7.36,26.6,1105,50,7
29.04.2024 10:42:34.171,7.37,26.7,1136,50,7
29.04.2024 10:42:35.755,7.36,26.7,1166,50,7
29.04.2024 10:42:39.550,7.36,26.7,1145,50,7
29.04.2024 10:42:41.338,7.36,26.6,1121,50,7
29.04.2024 10:42:43.380,7.37,26.7,1088,50,7
29.04.2024 10:42:44.522,7.35,26.6,1055,50,7
29.04.2024 10:42:46.171,7.35,26.6,1023,50,7
29.04.2024 10:42:49.710,7.35,26.7,1056,50,7
29.04.2024 10:42:50.404,7.36,26.7,1093,50,7
29.04.2024 10:42:51.971,7.35,26.6,1112,50,7
29.04.2024 10:42:53.954,7.36,26.7,1079,50,7
29.04.2024 10:42:55.322,7.35,26.7,1035,50,7
29.04.2024 10:42:56.654,7.35,26.7,1005,50,7
29.04.2024 10:43:01.270,7.35,26.7,1038,50,7
29.04.2024 10:43:02.638,7.34,26.7,1083,50,7
29.04.2024 10:43:04.550,7.35,26.7,1124,50,7
29.04.2024 10:43:05.553,7.34,26.7,1145,50,7
29.04.2024 10:43:07.637,7.34,26.7,1101,50,7
29.04.2024 10:43:08.819,7.34,26.7,1038,50,7
29.04.2024 10:43:10.360,7.34,26.7,978,50,7
29.04.2024 10:43:11.437,7.34,26.7,944,50,7
29.04.2024 10:43:13.803,7.35,26.7,986,50,7
29.04.2024 10:43:15.121,7.35,26.7,1030,50,7
29.04.2024 10:43:16.602,7.34,26.7,1059,50,7
29.04.2024 10:43:24.836,7.33,26.7,1088,50,7
29.04.2024 10:43:26.302,7.35,26.7,1121,50,7
29.04.2024 10:43:29.703,7.35,26.7,1105,50,7
29.04.2024 10:43:32.520,7.34,26.7,1137,50,7
29.04.2024 10:43:34.154,7.34,26.7,1164,50,7
